industry_code	product_code	product_name
2086	#30131   	Cola, excluding diet, bulk
2086	#302     	Other carbonated drinks, including diet cola
2086	#30202   	Carbonated orange soda
2086	#30203   	Carbonated lemon, lime and lemon-lime combinations
2086	#30204   	Root beer and sarsaparilla
2086	#30205   	Ginger ale
2086	#30206   	Carbonated grape soda
2086	#30207   	Club soda
2086	#30209   	Other carbonated nondiet flavors
2086	#30211   	Diet cola
2086	#30219   	Other carbonated diet flavors
2086	#309     	Bottled carbonated soft drinks in plastic bottles
2086	#339     	Bottle carbonated soft drinks, except those sold in plastic bottles
2086	#4       	Soft drinks sold in bulk
2086	#411     	Cola
2086	#421     	Other flavors
2086	#5       	Noncarbonated soft drinks
2086	#509     	Other noncarbonated fruit drinks and ades
2086	#608     	Bottled water
2086	#619     	All other noncarbonated soft drinks
2086	#B       	Bottled carbonated soft drinks
2086	#B1      	Bottled carbonated soft drinks in refillable glass bottles
2086	#B2      	Bottled carbonated soft drinks in nonrefillable glass bottles
2086	#B3      	Bottled carbonated soft drinks in plastic bottles
2086	#C       	Canned carbonated soft drinks
2086	#D       	Soft drink flavoring syrup sold in bulk
2086	#E       	Noncarbonated soft drinks incl fruit drinks, cocktails, ades, and bottled water
2086	#M       	Miscellaneous receipts
2086	#P       	Primary products
2086	#S       	Secondary products
2086	#Z89     	Resales
2087	#        	Flavoring extracts and flavoring syrups, n.e.c.
2087	#1       	Flavoring extracts, emulsions, and other liquid flavors
2087	#112     	Natural or true flavoring extracts, emulsions and other liquid flavors
2087	#115     	Natural or true extracts in containers of more than 8 ounces
2087	#153     	Imitation flavoring extracts, emulsions and other liquid flavors
2087	#2       	Liquid beverage bases not for use by soft drink bottlers incl. cocktail mixes
2087	#215     	Liquid cocktail mixes
2087	#215____A	Liquid cocktail mixes
2087	#221     	Other liquid beverage bases not for use by soft drink bottlers
2087	#225     	Other flavors
2087	#3       	Liquid beverage bases for use by soft drink bottlers
2087	#313     	Other liquid beverage bases containing kola extract or flavoring
2087	#339     	Other flavors
2087	#353     	Concentrates with no juice content
2087	#355     	Syrups
2087	#4       	Other flavoring agents (except chocolate syrup)
2087	#435     	Flavoring powders, tablets, and pastes for soft drinks
2087	#436     	Other flavoring powders and tablets; dry mix cocktails; flavoring paste
2087	#437     	Other flavoring powders, tablets, and pastes, including dry mix cocktails
2087	#459     	Flavoring syrups for fountain, ice cream, and home beverage use
2087	#461     	Fruit, crushed or whole, for fountain and ice cream use
2087	#471     	Natural food colorings
2087	#M       	Miscellaneous receipts
2087	#P       	Primary products
2087	#S       	Secondary products
2087	#SS      	Secondary products
209_	#        	Miscellaneous food preparations and kindred products
2091	#        	Canned and cured fish and seafoods
2091	#1       	Canned and cured fish and seafoods, incl soup (except frozen)
2091	#112     	Canned tuna
2091	#113     	Canned salmon
2091	#114     	Canned sardines
2091	#115     	Canned clams
2091	#116     	Canned shrimp
2091	#118     	Canned fish and seafood (except frozen), including salmon, sardines and tuna
2091	#119     	Other canned fish and seafood (except soups, stews, and chowders)
2091	#131     	Canned seafood soups, stews, and chowders
2091	#151     	Smoked salmon
2091	#161     	Cured fish and seafoods
2091	#171     	Other smoked fish
2091	#182     	Salted and pickled fish
2091	#M       	Miscellaneous receipts
2091	#P       	Primary products
2091	#S       	Secondary products
2091	#SS      	Secondary products
2091	#SSS     	Other secondary products
2092	#        	Prepared fresh or frozen fish and seafoods
2092	#2       	Prepared fresh fish and other fresh seafood
2092	#213     	Prepared fresh fish, excluding shellfish
2092	#21398   	Other fresh packaged fish
2092	#221     	Crabmeat:  blue and rock
2092	#222     	Other crabmeat
2092	#224     	Oysters
2092	#22401   	Shucked oysters, standards
2092	#22498   	Other oysters
2092	#225     	Clams
2092	#226     	Other packaged shellfish
2092	#2A      	Prepared fresh fish, excluding shellfish
2092	#2B      	Prepared fresh shellfish
2092	#3       	Frozen packaged fish, excluding shellfish
2092	#31      	Groundfish (cod, cusk, haddock, hake, perch, pollock, whiting)
2092	#311     	Groundfish, fillets and steaks
2092	#315     	Groundfish, sticks, portions, and other cuts
2092	#32      	Other frozen fish (salmon, flounder, halibut, etc.)
2092	#321     	Groundfish, fillets and steaks
2092	#32101   	Cod fillets
2092	#32198   	Other groundfish, fillets and steaks
2092	#322     	Groundfish, sticks and portions
2092	#32201   	Cod or Atlantic pollock fish sticks
2092	#32202   	Cod portions
2092	#32298   	Other groundfish, sticks and portions
2092	#323     	Other groundfish
2092	#326     	Other fillets and steaks
2092	#329     	Other frozen packaged fish
2092	#3A      	Groundfish
2092	#3B      	Flounder
2092	#3C      	Other frozen fish
2092	#4       	Frozen packaged shellfish and other seafood, including soup
2092	#421     	Shrimp, headless, raw
2092	#421____A	Shrimp, headless, raw
2092	#422     	Shrimp, peeled, raw
2092	#422____A	Shrimp, peeled, raw
2092	#423     	Shrimp, peeled, cooked
2092	#424     	Shrimp, breaded
2092	#425     	Other 100 percent shrimp products
2092	#431     	Crab meat, blue and rock
2092	#432     	Crab meat, Dungeness
2092	#434     	Crab, king, sections
2092	#434____A	Crab, king, sections
2092	#435     	Other crab
2092	#435____A	Other crab
2092	#436     	Other frozen packaged shellfish
2092	#4A      	Frozen shrimp
2092	#4C      	Frozen crabs
2092	#4D      	Other frozen packaged shellfish
2092	#4E      	Other frozen seafoods
2092	#5       	Frozen packaged shellfish
2092	#521     	Frozen shrimp
2092	#536     	Other frozen shellfish, incl. crabs, lobster tails, oysters, and clams
2092	#6       	Other frozen seafoods, incl. surimi, soups, chowders, crabcakes, etc.
2092	#M       	Miscellaneous receipts
2092	#MM      	Miscellaneous receipts
2092	#P       	Primary products
2092	#S       	Secondary products
2092	#XY9     	Contract work and other miscellaneous receipts
2092	#Z89     	Resales
2095	#        	Coffee
2095	#1       	Whole bean and ground roasted coffee
2095	#111     	Whole bean, roasted coffee
2095	#11111   	Gourmet whole bean, roasted coffee
2095	#11112   	Commercial whole bean, roasted coffee
2095	#116     	Ground roasted coffee (incl extended yield and mixtures w/grain, chicory etc.)
2095	#121     	Ground coffee mixtures
2095	#2       	Concentrated (instant) coffee
2095	#215     	Concentrated (instant) coffee
2095	#M       	Miscellaneous receipts
2095	#M______A	Miscellaneous receipts
2095	#MM      	Miscellaneous receipts
2095	#P       	Primary products
2095	#S       	Secondary products
2095	#SSS     	Secondary products
2095	#Z89     	Resales
2096	#        	Potato chips, corn chips, and similar snacks
2096	#1       	Potato chips and sticks, plain and flavored
2096	#111     	Potato chips
2096	#11112   	Plain
2096	#11114   	Flavored potato chips
2096	#2       	Corn chips, tortillas, curls, and related products
2096	#21      	Corn and tortilla chips
2096	#212     	Corn chips
2096	#213     	Corn and tortilla chips
2096	#299     	Corn curls, puffs, and related products
2096	#3       	Other chips, sticks, etc., incl. uncandied popped popcorn and pork rinds
2096	#311     	Popped popcorn (except candied)
2096	#312     	Pork rinds
2096	#399     	Other chips, sticks, etc.
2096	#M       	Miscellaneous receipts
2096	#P       	Primary products
2096	#S       	Secondary products
2097	#        	Manufactured ice
2097	#1       	Can or block ice
2097	#2       	Cubed, crushed, or other processed ice
2097	#P       	Primary products
2098	#        	Macaroni, spaghetti, vermicelli, and noodles
2098	#1       	Macaroni, spaghetti, vermicelli, etc. (without egg)
2098	#111     	Macaroni, spaghetti, vermicelli, etc. (without egg)
2098	#2       	Noodle products, etc. (with egg)
2098	#211     	Noodle products, etc. (with egg)
2098	#3       	Macaroni, spaghetti, vermicelli, and noodles
2098	#M       	Miscellaneous receipts
2098	#P       	Primary products
2098	#S       	Secondary products
2099	#        	Food preparations, n.e.c.
2099	#1       	Desserts (ready-to-mix)
2099	#2       	Chips (potato, corn, etc.)
2099	#211     	Potato chips and sticks
2099	#21112   	Plain potato chips and sticks
2099	#21114   	Flavored potato chips and sticks
2099	#261     	Corn chips, curls, and related products
2099	#298     	Other chips, sticks, etc.
2099	#3       	Sweetening syrups and molasses
2099	#325     	Sweetening syrups and molasses, containing corn syrup
2099	#327     	Sweetening syrups and molasses, not containing corn syrup
2099	#4       	Baking powder and yeast
2099	#5       	Tea in consumer packages
2099	#582     	Packaged tea in tea bags
2099	#583     	Powdered tea
2099	#6       	Cider and vinegar
2099	#651     	Vinegar, fermented and distilled
2099	#7       	Dry mix preparations
2099	#741     	Seasoning mixes
2099	#798     	Other dry preparations, including bullion, but excluding imitation dairy mixes
2099	#8       	Chocolate and cocoa products, except confectionary (mfpm)
2099	#894     	Chocolate syrups, with chocolate powder base
2099	#9       	Other food preparations, n.e.c.
2099	#931     	Spices
2099	#93131   	Consumer size black and white pepper (under 1 lb.)
2099	#93138   	Consumer size spices (under 1 lb.), except pepper
2099	#93139   	Commercial size spices (1 lb. and over), except pepper
2099	#94444   	Consumer size peanut butter
2099	#961     	Perishable prepared foods (sold in bulk or packages, not frozen)
2099	#96163   	Salads (sold in bulk or packages, not frozen)
2099	#96165   	Sandwiches, made from bread (sold in bulk or packages, not frozen)
2099	#96168   	Other perishable prepared foods (sold in bulk or packages, not frozen)
2099	#985     	Unpopped popcorn in consumer packages
2099	#998     	Other (incl. cracker sandwiches mfpm, coconut, pectin)
2099	#A       	Perishable prepared foods (sold in bulk or packages, not frozen)
2099	#A21     	Salads
2099	#A31     	Sandwiches, made from bread
2099	#A41     	Tortillas, tamales, and other Mexican food specialties
2099	#A53     	Prepared meals, including meat and poultry pies
2099	#A98     	Other perishable prepared foods
2099	#A99     	All other perishable prepared foods
2099	#B       	Dry mixes and dry mixed preparations, except macaroni and noodles
2099	#B02     	Dry dip, salad dressing and seasoning mixes
2099	#B04     	Other dry mixes incl. gravy, sauce & frostings, excl. macaroni & noodles
2099	#C       	Perishable prepared foods sold in bulk or packages, not frozen or canned
2099	#C21     	Salads sold in bulk or packages, not frozen or canned
2099	#C31     	Sandwiches made from bread, sold in bulk or packages, not frozen or canned
2099	#C35     	Vegetables and potatoes, peeled or cut for the trade
2099	#C43     	Tortillas
2099	#C45     	Tamales and other Mexican food specialties
2099	#C59     	Other perishable prepared foods, incl tofu, pizza, & meat pies
2099	#D       	Tea in consumer packages
2099	#E       	Spices
2099	#E11     	Pepper, white and black
