group_code	item_code	item_name
11	2K0102	Parts for off-highway wheel tractors and shovel loaders (sold separately)	
11	2K0103	Parts for other construction machinery (sold separately)	
11	3	Metalworking machinery and equipment	
11	32	Power-driven handtools, including parts and attachments	
11	3211	Power-driven handtools, including parts and attachments	
11	321101	Power-driven handtools, including parts and attachments	
11	3211011	Power-driven handtools, pneumatic, hydraulic, and power-actuated	
11	3211013	Power-driven handtools, battery-powered (cordless), including parts	
11	3211014	Power-driven handtools, electric (except battery powered), including parts	
11	33	Welding machines and equipment	
11	3301	Arc welding machines, components, and accessories, excluding electrodes	
11	330175	Arc welding machines, components, and accessories, excluding electrodes	
11	3302	Resistance welders, components, accessories, and electrodes	
11	330276	Resistance welders, components, accessories, and electrodes	
11	3303	Arc welding electrodes, metal	
11	330378	Arc welding electrodes, metal	
11	3304	Gas welding and cutting equipment, parts, attachments, and accessories	
11	330461	Gas welding and cutting equipment, parts, attachments, and accessories	
11	3306	Other welding equipment, components, and accessories (excluding arc, resistance, and gas)	
11	330629	Other welding equipment, components, and accessories (excluding arc, resistance, and gas)	
11	34	Industrial process furnaces and ovens	
11	3407	Industrial process furnaces and ovens, except parts and attachments	
11	340711	Industrial process furnaces and ovens, except parts and attachments	
11	3409	Parts and attachments for industrial process furnaces and ovens	
11	340901	Parts and attachments for industrial process furnaces and ovens	
11	35	Cutting tools and accessories	
11	3501	Small cutting tools	
11	350144	End mills and milling cutters	
11	350145	Threading tools, including blanks, tips and inserts	
11	350146	Carbon and high-speed steel, shank, solid, tipped carbide twist drills	
11	350147	Taps, carbide indexible, and throwaway inserts for machine tools	
11	350149	Other cutting tools for machine tools, excluding tips and blanks	
11	3502	Precision measuring tools	
11	350243	Precision measuring tools	
11	3505	Other machine tool attachments and accessories	
11	350501	Other machine tool attachments and accessories	
11	36	Abrasive products	
11	3601	Nonmetallic sized grains, powders, and flour abrasives	
11	360105	Nonmetallic sized grains, powders, and flour abrasives	
11	3603	Nonmetallic abrasive products (including diamond abrasives)	
11	360311	Nonmetallic abrasive products (including diamond abrasives)	
11	3605	Nonmetallic coated abrasive products and buffing wheels, polishing wheels, and laps	
11	360505	Nonmetallic coated abrasive products and buffing wheels, polishing wheels, and laps	
11	3632	Metal abrasives including steel and iron grid, shot, and sand, and other metal abrasives	
11	363206	Metal abrasives including steel and iron grid, shot, and sand, and other metal abrasives	
11	37	Metal cutting machine tools	
11	3713	Metal grinding, polishing, buffing, honing, and lapping machines	
11	371361	Metal grinding, polishing, buffing, honing, and lapping machines	
11	3720	Other metal-cutting machine tools	
11	372041	Other metal-cutting machine tools	
11	3721	Metal machining centers	
11	372121	Metal machining centers	
11	3753	Rebuilt metal-cutting machine tools and parts for metal-cutting machine tools	
11	375311	Rebuilt metal-cutting machine tools and parts for metal-cutting machine tools	
11	38	Metal forming machine tools	
11	3826	Metal-forming machine tools (except rebuilt and parts)	
11	382611	Metal punching and shearing (power & manual), and bending and forming machines (power only)	
11	382631	Metalworking presses (except forging and die-stamping presses)	
11	382651	Other metal-forming machine tools (except presses)	
11	3852	Rebuilt metal-forming machine tools and parts for metal-forming machine tools	
11	385205	Rebuilt metal-forming machine tools and parts for metal-forming machine tools	
11	39	Tools, dies, jigs, fixtures & ind. molds	
11	3901	Special tools, dies, jigs, and fixtures	
11	390135	Special tools, dies, jigs, and fixtures	
11	3901351	Jigs and fixtures, including parts	
11	3901353	Metalworking dies and die sets	
11	3901357	Standard punches, industrial prototypes, die parts & other special tooling for dies	
11	3903	Industrial molds and mold boxes	
11	390312	Industrial injection-type molds made of metal for plastics	
11	390331	Other industrial molds and mold boxes	
11	3A	Metalworking machinery n. e. c.	
11	3A01	Metalworking assembly machines	
11	3A0101	Metalworking assembly machines	
11	3A02	Other metalworking machinery	
11	3A0201	Other metalworking machinery	
11	3B	Rolling mill machinery	
11	3B01	Rolling mill machinery	
11	3B0101	Rolling mill machinery	
11	4	General purpose machinery and equipment	
11	41	Pumps, compressors, and equipment	
11	4102	Industrial pumps, except hydraulic fluid power pumps	
11	410212	Industrial pumps, except hydraulic fluid power pumps	
11	4107	Parts & attachments for air & gas compressors & vacuum pumps	
11	410701	Parts & attachments for air & gas compressors & vacuum pumps	
11	4108	Industrial spraying equipment	
11	410801	Industrial spraying equipment	
11	4109	Measuring and dispensing pumps	
11	410906	Measuring and dispensing pumps	
11	4112	Other pumps, including parts	
11	411211	Parts and attachments for pumps	
11	411215	All other pumps, including domestic sump, oil well, and oil field pumps	
11	4112151	Domestic sump pumps	
11	4112153	Oil-well and oil-field pumps	
11	4112155	Other pumps, except automotive circulating pumps, and measuring & dispensing pumps	
11	4113	Domestic water systems	
11	411311	Domestic water systems	
11	4115	Air and gas compressors and vacuum pumps	
11	411501	Air and gas compressors and vacuum pumps	
11	4115011	Air & gas compressors, except compressors for ice making, refrigeration, or a/c equipment	
11	4115012	Vacuum pumps,  except laboratory	
11	42	Elevators, escalators, and other lifts	
11	4201	Elevators and moving stairways	
11	420112	Elevators and moving stairways	
11	4202	Parts and attachments for elevators and moving stairs (sold separately)	
11	420221	Parts and attachments for elevators and moving stairs (sold separately)	
11	43	Fluid power equipment	
11	4301	Fluid power pumps and parts	
11	430112	Nonaerospace-type reciprocating fluid power pumps	
11	430113	Nonaerospace-type rotary and other fluid power pumps	
11	430115	Nonaerospace-type fluid power motors	
11	430119	Parts for fluid power pumps, motors, and hydrostatic transmissions	
11	4302	Fluid power valves	
11	430201	Fluid power valves	
11	4302013	Non-aerospace type hydraulic directional control valves	
11	4302014	Non-aerospace type hydraulic valves, except directional control	
11	4302015	Non-aerospace type pneumatic directional control valves	
11	4302016	Non-aerospace type pneumatic valves, except directional control	
11	430201A	Aerospace type fluid power valves	
11	4303	Fluid power cylinders, actuators, accumulators, cushions, & parts	
11	430312	Non-aerospace hydraulic & all aerospace-type fluid power cylinders	
11	430313	Non-aerospace pneumatic fluid power cylinders	
11	430315	Parts for hydraulic & pneumatic cylinders and actuators	
11	4304	Fluid power hose and tube fittings	
11	430406	Fluid power hose and tube fittings	
11	4305	Parts for fluid power valves	
11	430501	Parts for fluid power valves	
11	44	Industrial material handling equipment	
11	4402	Conveying equipment	
11	440212	Unit handling conveyors and conveying systems	
11	4402122	Unit handling gravity and trolley conveyors and conveying systems	
11	4402124	All other unit handling conveyors, including tow, belt, roller, pneumatic, portable, etc.	
11	440214	Parts and accessories for unit handling conveyors & conveying systems, sold separately	
11	440216	Bulk material handling conveyors & conveying systems	
11	440218	Parts and accessories for bulk material handling conveyors and conveying systems	
11	4403	Industrial trucks, trailers, and stackers	
11	44035	Industrial trucks, tractors, mobile straddle carriers & cranes, & automatic stacking machines	
11	440353	Work trucks with lifting & handling equipment, riding, electric, self-propelled	
11	440356	Work trucks with lifting & handling equipment, non-riding electric or any non-electric	
11	440357	Work trucks not fitted with lifting & handling equipment, electric or non-electric	
11	440358	Bulk powered material moving equipment, dock boards, and metal pallets and skids	
11	440378	Parts and attachments for industrial trucks and tractors	
11	4404	Hoists, overhead cranes, and monorail systems	
11	440481	Hoists	
11	440485	Overhead traveling cranes and monorail systems	
11	45	Mechanical power transmission equipment	
11	4501	Speed changers, drives, gears	
11	450108	Loose gear, pinions and racks	
11	450117	Speed changers and industrial high speed drives & parts other than loose gearing	
11	4502	Other power transmission equipment	
11	450201	Plain bearings and bushings	
11	450212	Mechanical power transmission equipment, excl. speed changers, drives, & gears	
11	46	Scales and balances	
11	4611	Vehicle and industrial scales	
11	461101	Vehicle and industrial scales	
11	4611011	Motor truck and railroad track scales	
11	4611012	Industrial scales (including automatic checkweigher and bulkweigher scales)	
11	4611013	Miscellaneous non-vehicle scales (crane, susp., tank, hopper, measuring dev, lab, bulk convyr)	
11	4612	Retail, commercial, household, and mailing scales	
11	461201	Retail, commercial, household, and mailing scales	
11	4613	Parts, attachments, and accessories for scales	
11	461301	Parts, attachments, and accessories for scales	
11	47	Air purification equipment and industrial and commercial fans and blowers	
11	4701	Fan, blower, air purification equipment	
11	470143	Dust collection and other air purification equipment for cleaning incoming air	
11	4701431	Air filters for air-conditioners and furnaces, etc., of 2400 CFM or less, except parts	
11	4701432	Other dust collection and air purification equipment, except parts	
11	4701433	Parts for dust collection and air purification equipment	
11	470144	Dust collection and other air purification equipment for industrial gas cleaning systems	
11	470145	Industrial and commercial fans and blowers	
11	4701452	Centrifugal blower filter units, and classes I-IV centrifugal fans, except parts	
11	4701453	Other centrifugal fans and blowers, except parts	
11	4701457	Axial fans and industrial propeller fans, except parts	
11	4701458	Power roof ventilators, except parts	
11	4701459	Parts and accessories for fans and blowers	
11	48	Air conditioning and refrigeration equip	
11	4802	Unitary air-conditioners, except air source heat pumps	
11	480222	Unitary air-conditioners, except air source heat pumps	
