group_code	item_code	item_name
06	6211	Other thermoplastic resins	
06	621101	Polyethylene resins	
06	621102	Acrylic resins	
06	621103	Other thermoplastic resins, incl. nylon	
06	6301	Epoxy resins	
06	630101	Epoxy resins	
06	6302	Phenolic & tar acid resins	
06	630201	Phenolic molding compounds	
06	630202	All other phenolic & tar acid resins	
06	6303	Polyester resins, unsaturated	
06	630301	Polyester resins, unsaturated	
06	6304	Urea-formaldehyde resins	
06	630401	Urea-formaldehyde resins	
06	6305	All other thermosetting resins	
06	630501	All other thermosetting resins	
06	630502	Alkyd resins	
06	630503	Melamine-formaldehyde	
06	630504	Epoxy resins	
06	630599	All other thermosetting resins	
06	64	Custom compounded purchased resins	
06	6401	Custom compounded purchased resins	
06	640101	Custom compounded purchased resins	
06	7101	Soaps	
06	710101	Chips or flakes, laundry	
06	710106	Chips or flakes, household	
06	710111	Soap, cleansers	
06	710121	Laundry bars,white. . . . . . . . . . . . . . . . . . . . . .	
06	710146	Powdered or granulated or beads, pkg.	
06	710151	Toilet	
06	7102	Synthetic detergents	
06	710252	Heavy duty, powdered or granulated	
06	710256	Light duty, powdered or granulated	
06	710258	Light duty, liquid	
06	720101	Household bleaches	
06	720102	Specialty cleaning and sanitation products	
06	720104	Specialty cleaning and sanitation products (including household bleaches)	
06	7201043	Air and room fresheners	
06	7201044	Specialty cleaning and sanitation products	
06	7201049	Household bleaches, disinfectants, and laundry fabric softeners	
06	7501	Cosmetic and other toilet preparations	
06	750101	Cologne and toilet water	
06	750104	Perfume	
06	750111	Soap shampoo	
06	750113	Hair spray (aerosol)	
06	750115	Hair tonics (inc. conditioners)	
06	750121	Home and commercial permanents	
06	750131	Toothpaste	
06	750141	Cleansing creams	
06	750151	Hand lotions	
06	750154	Aerosol underarm deodorant	
06	750161	Face powder	
06	750165	Eye preparations	
06	750171	Lip preparations	
06	750174	Nail lacquer and enamel	
06	750176	Bath oils and salts	
06	750181	Shaving soap and cream	
06	750182	Aftershave preparations	
06	750201	Shaving soap and cream	
06	750205	Aftershave preparations	
06	750299	Other shaving preparations	
06	750301	Perfume	
06	750305	Cologne and toilet water	
06	750401	Soap shampoo	
06	750405	Synthetic organic detergent shampoo	
06	750406	Soap-based shampoos	
06	750411	Hair tonics (inc. conditioners)	
06	750415	Hair rinses	
06	750421	Hair dressings	
06	750425	Hair spray (aerosol)	
06	750426	Hair spray (non-aerosol)	
06	750431	Home and commercial permanents	
06	750441	Hair coloring	
06	750451	Other hair preparations	
06	750501	Toothpaste	
06	750502	Mouthwashes, rinses, and breath freshners	
06	750506	Dentifrices	
06	750599	Other oral hygiene products	
06	7506	Creams	
06	750601	Cleansing creams	
06	750602	Foundation creams	
06	750603	Lubricating creams	
06	750604	Other creams	
06	7507	Lotions and oils	
06	750701	Suntan & sunscreen	
06	750702	Cleansing lotion and cosmetic oils	
06	750704	Hand lotions	
06	750705	Other lotions and oils	
06	7508	Cosmetics	
06	750801	Lip preparations	
06	750802	Blushes	
06	750803	Eye preparations	
06	7509	Deodorant	
06	750901	Aerosol underarm deodorant	
06	750902	Cream, liquid and roll-on deodorant	
06	750905	Feminine hygiene deodorants (all types)	
06	7511	Manicure preparations	
06	751101	Nail lacquer and enamel	
06	751102	Nail lacquer and enamel remover	
06	7512	Powders	
06	751201	Talcum powder	
06	751202	Face powder	
06	751203	Wet application powder	
06	7513	Bath oils and salts	
06	751301	Bath oils and salts	
06	7519	Other cosmetics and toiletries	
06	751901	Other cosmetics and toiletries	
06	7901	Essential oils	
06	790101	Peppermint oils derived from mentha piperita	
06	790102	Citronella oil	
06	790103	Lemon oils	
06	790104	Orange oils	
06	790105	Lemongrass oil	
06	790106	Lavender oil	
06	790109	Other natural essentials oils	
06	790221	Blasting caps, electric	
06	790222	Blasting caps, electric, delay	
06	790225	Other blasting accessories	
06	790226	Dynamite, ammonia, granular	
06	790228	Permissables	
06	790231	ANFO, except slurry	
06	790232	Water gel and slurries, except permissible slurries	
06	790233	Other industrial explosives	
06	790235	Propellants	
06	790239	All other explosives	
06	790305	Argon	
06	790307	Helium	
06	790308	Other industrial gases, n.e.c.	
06	790403	Caulking compounds and sealants	
06	790601	Gum and wood chemicals, inc. wood distillation prods	
06	790603	Hardwood distillation products	
06	790606	Tall oils	
06	790905	Gelatin, edible	
06	790908	Glue, animal hide	
06	790912	Dextrin, canary dark	
06	790913	Dextrin, white	
06	790915	Phenolic/vinyl resin adhesive	
06	790917	Rubber/phenolic resin adhesive	
06	790921	Fatty acids	
06	790951	Automotive chemicals	
06	790981	Gelatin, except ready-to-eat desserts	
07	1101	Natural rubber	
07	110101	Latex	
07	110102	No. 1 ribbed smoked sheets	
07	110103	No. 3 ribbed smoked sheets	
07	110104	No. 3 thin brown	
07	110211	Butyl, regular	
07	110212	Polychloroprene	
07	110213	Styrene butadiene,hot	
07	110214	Styrene butadiene,cold	
07	110215	Polybutadiene	
07	110216	Polyisoprene, non-pigmented	
07	110217	Nitrile-solid	
07	110218	Ethylene-propylene,nonstaining	
07	110219	Styrene butadiene-solid	
07	110221	Styrene butadiene-latex	
07	110222	Specialty elastomers	
07	110231	Ethylene propylene	
07	110299	Other synthetic rubber	
07	1103	Reclaimed rubber	
07	110321	Reclaimed rubber	
07	120101	Passenger car non-radial tires	
07	120102	Passenger car pneumatic tires, bias-belted	
07	120103	Passenger car radial tires	
07	120111	Tractor and implement pneumatic tires	
07	120121	Other pneumatic and all solid tires	
07	1202	Inner tubes	
07	120221	Passenger car/motorcycle innertubes	
07	120223	Truck/bus inner tubes	
07	120351	Tread rubber, natural and synthetic	
07	120352	Tire flaps	
07	120353	Other tire sundries and repair materials, n.e.c.	
07	130101	Tennis shoes,bals,men's	
07	130105	Basketball shoes, bals, men's	
07	130107	Protective footwear	
07	130108	Shoes with fabric uppers, exc sandals & slippers	
07	130111	Rubber boots, men's	
07	130121	Gaiters, work, men's	
07	130122	Gaiters, dress, men's	
07	130131	Rubbers,men's	
07	130132	Tennis shoes, oxfords, men's	
07	130133	Tennis shoes, oxfords, boys'	
07	130134	Tennis shoes, oxfords women's	
07	130135	Men's footwear, fabric upper	
07	130137	Women's/misses footwear, fabric upper	
07	130139	Other footwear, fabric upper	
07	130145	Youth's and boys' footwear	
07	1302	Rubber heels and soles	
07	130241	Soling slabs	
07	130243	Rubber heels women's	
07	130245	Rubber heels, men's	
07	130247	Rubber heels,men's,mfr. to shoe mfr.	
07	130249	Rubber soles, taps, men's	
07	130251	Rubber soles,full,men's	
07	130361	Conveyor and elevator	
07	130362	Transmission	
07	130363	Other flat rubber and plastics belts and belting	
07	130364	Motor vehicle belts	
07	130366	Transmission V-belt f.h.p.	
07	130368	Belt,multiple V-belt	
07	130369	Non-flat rubber and plastic belts	
07	130453	Hose, long length, textile, nonhydraulic	
07	130454	Hose, long length, wire, nonhydraulic	
07	130455	Rubber and plastics garden hose	
07	130456	Rubber and plastics garden hose	
07	130457	All other rubber and plastics hoses	
07	130458	Hose, hand built, nonwire wrapped	
07	130459	Hose, machine made, wrapped	
07	130463	Hose, braided or loomed, helical reinforced	
07	130471	Tread rubber,natural	
07	130472	Tread rubber,synthetic	
07	130474	Rubber cement	
07	130476	Steam hose	
07	130477	Air hose,3/4 in. i.d.	
07	130478	Water hose, 1 1/2 in. i.d.	
07	130479	Water suction hose,3 in. i.d.	
07	130481	Hose, hydraulic	
07	130482	Hose, mandrel made, textile, nonhydraulic	
07	130483	Hose, mandrel made, wire, nonhydraulic	
07	130484	All other rubber hose	
07	130485	Foam rubber,slab	
07	130486	Foam rubber,crow utilities. . . . . . . . . . . . . . . . . .	
07	130488	Rubber thread, latex, 70 gauge	
07	130489	Rubber sheet,red,1/16 in.	
07	130492	Friction tape, 3/4"	
07	130494	Rubber gloves, surgical	
07	130495	Rubber gloves, industrial	
07	1305	Rubber roll covering	
07	130501	Graphic arts roll covering	
07	130502	Paper mill roll covering	
07	130503	Steel mill roll covering	
07	130504	All other, roll covers	
07	130601	Rubber cement	
07	130602	Molded rubber mechanical goods	
07	130603	Extruded and lathe cut, mechanical rubber goods	
07	130605	Rubber clothing and coated fabrics	
07	130609	Rubber shoe products	
07	130611	Rubber druggist and medical sundries, exc. gloves	
07	130613	Rubber gloves	
07	130614	Rubber druggist & medical sundries, incl. gloves	
07	130615	Prophylactics	
07	130617A	Extruded rubber mechanical goods, excluding tubing	
07	2101	Pressure pipes	
07	210101	Flexible, pe	
07	210102	Rigid, PVC	
07	2102	Non-pressure pipes	
07	210211	DWV, ABS	
07	210212	Sewer and drainage P.S. or PVC	
07	2103	Pressure pipe fittings	
07	210321	Insert, PP or PVC	
07	210322	Coupling, pvc	
07	2104	Non-pressure pipe fittings	
07	210431	Elbow, ABS	
07	210432	Elbow, polystyrene or PVC	
07	2105	Structural panels and sheets	
07	210541	Corrugated, frp, 4 oz.	
07	210542	Rib shapes, frp, 8 oz.	
07	210543	Siding, PVC	
07	210544	Glazing, acrylic	
07	210601	Plumbing products	
07	210602	Other plastic construction products	
07	2201	PVC	
07	220101	Shower curtains	
07	220102	Wall covering	
07	220103	Pressure sensitive products	
07	220104	Baby pants	
07	220105	Mattress covers	
07	220111	Swimming pool liners	
07	220112	Ring binders	
07	220116	Packaging, stretch/shrink	
07	220117	PVC and PVC copolymer	
07	2202	Polyethylene	
07	220201	Prime display, packaging	
07	220202	Overwrap, packaging	
07	220203	Laminating, packaging	
07	220204	Liner, unpigmented	
07	220205	Liner, refuse	
07	220206	Building ( construction )	
07	220207	Agriculture	
07	2203	Other plastic film	
07	220301	Polyester, instrumentation tapes	
07	220302	Polyester, boilable food bags	
07	220305	Cellophane, packaging	
07	2204	Other	
07	220401	Other	
07	2301	Decorative	
07	230101	Paper/phenolic, 1/16 inch, distributor	
07	230102	Paper/phenolic, 1/16 inch, oem	
07	230103	Paper/phenolic, 1/32 inch, distributor	
07	230104	Paper/phenolic, 1/32 inch, oem	
07	2302	Industrial	
07	230201	Glass/epoxy, copperclad	
07	230203	Canvas/phenolic, unclad	
07	230204	Paper/phenolic, unclad	
07	2303	Laminated plastic sheets	
07	230301	Laminated plastic sheets	
07	24	Foamed plastic products	
07	2401	Foamed plastic products	
07	25	Packaging products from plastics	
07	2501	Plastic packaging and shipping products	
07	250101	Bottles	
07	250102	Foamed protective pads and shapes	
07	250103	Caps and closures	
07	250104	Boxes, cases and trays	
07	250105	Other plastic and packaging products	
07	2502	Plastic packaging (except film and sheet)	
07	250201	Plastic packaging (except film and sheet)	
07	260101	Motor vehicle parts, including foamed	
07	260102	Other	
07	260201	Parts for office and computing machines unit	
07	260202	Electrical parts	
07	260203	Other	
07	27	Dinner/table/kitchen ware, ex. cups	
07	2701	Disposable plastic dinner and table wear	
07	270101	Cups, including foam	
07	270102	Other	
07	2702	Dinnerware/tableware/kitchenware, ex. cups	
07	270201	Dinnerware, tableware, kitchenware, except cups	
07	28	Consumer, institut., & comm. prod., nec.	
07	2801	Consumer and commercial plastics, n.e.c.	
07	280101	Flower pots and plant containers	
07	280102	Other, not elsewhere classified	
07	280104	All other plastic hose	
07	2802	Consumer, institutional, & comm. prod., nec.	
07	280201	Consumer, institution & commercial products, n.e.c.	
07	290101	Plastic furniture components and furnishings	
07	290102	Regenerated cellulosic products	
07	2901961	Custom compounding of purchased resin (incl color concentrates)	
07	29019611	Custom compounding of purchased plastic resins	
07	29019612	Plastics color concentrates	
07	290199	All other plastic products	
07	2A01011	Polystyrene foam product manufacturing	
08	1101	Douglas fir, dressed	
08	110101	Flooring, C and Better. . . . . . . . . . . . . . . . . . . .	
08	110102	Finish, C and Better	
08	110103	Drop siding,C and Better	
08	110105	Dimension,construction,dried	
08	110107	Dimension, Std. and Better, S-green	
08	110109	Boards,construction,dried . . . . . . . . . . . . . . . . . .	
08	110111	Boards, Std. and Better, S-green	
08	110113	Timbers,construction,green	
08	110115	Dimension, Utility, S-green	
08	110117	Boards, Utility, S-green	
08	110119	Timbers,Utility,green	
08	110122	Studs, Stud and Better grade	
08	110125	Boards under 2" thick	
08	110126	2" lumber	
08	110127	Timbers & lumber over 2" thick	
08	1102	Southern pine, dressed	
08	110221	Flooring, C and Better	
08	110223	Finish, C and Better	
08	110225	Drop siding, C and Better	
08	110227	Dimension,no.1	
08	110229	Dimension,no.2	
08	110231	Boards,no.2	
08	110233	Boards,no.3	
08	110235	Timbers,no.1	
08	110237	Timbers,no. 2 . . . . . . . . . . . . . . . . . . . . . . . .	
08	110242	Studs, Stud and Better grade	
08	110245	Boards under 2" thick	
08	110246	2" lumber	
08	110247	Timbers & lumber over 2" thick	
08	1103	Other species, dressed	
08	110301	Boards, ponderosa pine	
08	110303	Boards, western red cedar	
08	110306	Boards, eastern white pine	
08	110308	Boards, misc. western species	
08	110309	Boards, misc. eastern species	
08	110312	2" lumber, ponderosa pine	
08	110314	2" lumber, white fir	
08	110315	2" lumber, western hemlock	
08	110316	2" lumber, redwood	
08	110318	2" lumber, lodgepole pine	
08	110319	2" lumber, misc. western species	
08	110322	Over 2" lumber, misc. western species	
08	110331	Eastern species (ex. Southern pine)	
08	110332	Western species (ex. Douglas fir)	
08	110339	Ponderosa pine,boards,no.3	
08	110341	Ponderosa pine,boards,no.4	
08	110343	Ponderosa pine,shop,no.2	
08	110345	Larch-Douglas fir, dimension	
08	110347	Hem-fir (inland), dimension	
08	110349	Eastern white pine, boards, no. 3 com.	
08	110351	Redwood boards,f.g.,green	
08	110353	Redwood,bevel siding,Clear all heart	
08	110355	Redwood,boards,Clear,f.g.,dry	
08	110357	Cypress,C Select,finish	
08	110359	Cypress,no. 1 shop. . . . . . . . . . . . . . . . . . . . . .	
08	110361	Cypress,no. 2 common	
08	110363	Hem-fir (coastal), dimension	
08	110365	Cedar,bevel siding,Clear	
08	110367	Cedar,shingles,no.1	
08	110371	Studs, Stud and Better grade	
08	1104	Rough softwood lumber	
08	110401	Boards, eastern species	
08	110402	Boards, western species	
08	110403	2" lumber, eastern species	
08	110404	2" lumber, western species	
08	110405	Over 2" lumber, eastern species	
08	110406	Over 2" lumber, western species	
08	110411	Eastern species	
08	110412	Western species	
08	110501	Softwood flooring	
08	110502	Woodsiding	
08	1201	Rough hardwood lumber	
08	120101	Oak, red, flooring, select	
08	120102	Oak,red,no.1 common	
08	120106	Oak,white	
08	120107	Oak	
08	120109	Gum	
08	120111	Gum,no.1 common	
08	120112	Gum,no.2 common	
08	120113	Maple, gum, and ash rough	
08	120121	Maple,flooring	
08	120122	Maple	
08	120131	Poplar,no.1 common	
08	120132	Poplar,no.2-B common	
08	120133	Poplar	
08	120141	Cottonwood,no.2 common	
08	120151	Basswood	
08	120161	Birch,no.1 common	
08	120171	Beech	
08	120181	Cherry	
08	120191	Ash	
08	120192	Dimension stock, rough or unfinished	
08	120193	Dimension stock, fully machined	
08	120194	Dimension stock, partially machined	
08	120197	Misc. hardwood species, ex. oak, gum, and poplar	
08	120199	Other rough hardwood lumber	
08	1202	Dressed hardwood lumber, ex. siding	
08	120201	Oak	
08	120202	Other than oak	
08	120301	Dimension stock, rough or unfinished	
08	120302	Dimension stock, fully machined	
08	120303	Dimension stock, partially machined	
08	120312	Wood frames for household furniture	
08	210101	Wood kitchen cabinets and cabinetwork	
08	210103	Vanities and other cabinetwork	
08	210111	Door, Doug. fir, ext. selected grade	
